subnum,group,session,tod,block,trial,targ,foil,studytime,rt,order,resp,corr
3001,B,2,3,6,6,1111001101101010010110000,1111001101100011010110000,1006,692,0,<rshift>,1
3001,B,2,3,6,7,0111001011111101000000000,1111001011101101000000000,1005,545,1,<lshift>,1
3001,B,2,3,6,8,0001111010010010001110110,0001110110010010001110110,1007,898,0,<rshift>,1
3001,B,2,3,6,9,0010100001111011010001100,0010100000111011010101100,1005,1480,0,<lshift>,0
3001,B,2,3,6,10,1011011001101111100000010,1011011101101110100000010,1006,1304,0,<rshift>,1
3001,B,2,3,6,11,1001010011010110011100000,1000010011010111011100000,1006,725,0,<rshift>,1
3001,B,2,3,6,12,0110110011001110010101000,0110110011001111010001000,1006,664,1,<lshift>,1
3001,B,2,3,6,13,1110011110100100010101010,1110011110100000011101010,1006,1053,1,<lshift>,1
3001,B,2,3,6,14,0010001101011110110000001,0010101101010110110000001,1005,643,1,<lshift>,1
3001,B,2,3,6,15,1000111011000111000010011,1000011011000111000110011,1007,824,0,<rshift>,1
3001,B,2,3,6,16,1001101101111001001000000,1011101100111001001000000,1005,934,0,<rshift>,1
3001,B,2,3,6,17,1001010101010010100010011,0001110101010010100010011,1005,1184,1,<lshift>,1
3001,B,2,3,6,18,0101110100010110000110011,0101110101010110000110001,1007,625,0,<lshift>,0
3001,B,2,3,6,19,0111010101001101100000100,0111010101000101101000100,1005,1249,0,<lshift>,0
3001,B,2,3,6,20,1000000001111101101011010,1000000001111101100011011,1005,688,0,<rshift>,1
3001,B,2,3,6,21,1011001101100110000100110,1011001111100110000000110,1006,655,1,<lshift>,1
3001,B,2,3,6,22,0110101000010111100110101,0110101000010111100100111,1007,994,1,<rshift>,0
3001,B,2,3,6,23,1001000011010010100011101,1001000011010010101010101,1006,877,0,<rshift>,1
3001,B,2,3,6,24,1110111000010100001101110,1111101000010100001101110,1006,928,1,<lshift>,1
3001,B,2,3,6,25,0111110111110010010010000,0111110111010011010010000,1006,1044,0,<rshift>,1
3001,B,2,3,6,26,1100010010100011000011011,1000010010100011001011011,1005,788,1,<lshift>,1
3001,B,2,3,6,27,1011011010100010010101001,0111011010100010010101001,1006,658,1,<lshift>,1
3001,B,2,3,6,28,0111100100001100001010101,0101100100001100001010111,1005,604,1,<lshift>,1
3001,B,2,3,6,29,0000111110111000100100001,0000111110111000100100010,1006,466,1,<rshift>,0
3001,B,2,3,6,30,1101101100010010110100011,1101101110010010110100001,1006,884,0,<rshift>,1
3001,B,2,3,6,31,1011100111010010010001100,1011000111010011010001100,1006,1062,0,<rshift>,1
3001,B,2,3,6,32,1000111100100100110101011,1000111100100101010101011,1006,1497,1,<lshift>,1
3001,B,2,3,6,33,1100100001001010010111111,1100110001001010010111011,1006,1384,1,<lshift>,1
3001,B,2,3,6,34,1110001010001101011011001,1110001010001100011111001,1006,588,1,<lshift>,1
3001,B,2,3,6,35,0101000111111000010001011,0101000110111010010001011,1007,1312,1,<lshift>,1
3001,B,3,1,8,1,0011100001110010100101011,0011100001111010100100011,1005,666,1,<lshift>,1
3001,B,3,1,8,2,1101100010100001100011001,1101100010100001100001101,1006,1065,0,<rshift>,1
3001,B,3,1,8,3,1001010010010110010011110,0001010110010110010011110,1006,619,0,<rshift>,1
3001,B,3,1,8,4,1010110101010001000110010,1010110001010001000110110,1005,782,0,<rshift>,1
3001,B,3,1,8,5,0011100001110100111100011,0011101001110100111100010,1006,1238,0,<rshift>,1
3001,B,3,1,8,6,0011100001101001011111100,0011110001101001011011100,1007,1289,0,<rshift>,1
3001,B,3,1,8,7,1000000111011001101010101,1000000111011000101010111,1006,608,1,<lshift>,1
3001,B,3,1,8,8,1110001001101101101000101,1110001001111101100000101,1006,858,0,<rshift>,1
3001,B,3,1,8,9,0111100011101101010001001,0111100010101101010011001,1006,1422,0,<lshift>,0
3001,B,3,1,8,10,0100000010100110101110101,1100000010100110001110101,1007,681,1,<lshift>,1
3001,B,3,1,8,11,1010000011101011010100010,1010000011001011011100010,1007,986,1,<lshift>,1
3001,B,3,1,8,12,1111100100101010001110010,1111000101101010001110010,1007,880,1,<lshift>,1
3001,B,3,1,8,13,0101001101100111110010100,0100001101100111110010110,1006,831,0,<lshift>,0
3001,B,3,1,8,14,0011000111101000011100011,1011000111101000011100010,1007,606,1,<lshift>,1
3001,B,3,1,8,15,0101111100100000001001111,0101110100101000001001111,1007,825,1,<lshift>,1
3001,B,3,1,8,16,1010001110110001100100110,1010001110110011000100110,1006,861,0,<rshift>,1
3001,B,3,1,8,17,1100010011010100001011010,1100010011010100011001010,1005,1092,0,<lshift>,0
3001,B,3,1,8,18,1111001000111001010011100,1111000000111001110011100,1006,868,0,<rshift>,1
3001,B,3,1,8,19,1101001011000111000101011,1101101010000111000101011,1006,1087,1,<lshift>,1
3001,B,3,1,8,20,0101011101011011001010000,0101110101011011001010000,1005,916,1,<rshift>,0
3001,B,3,1,8,21,1100011001001001111101100,1100011001001001111011100,1006,629,1,<lshift>,1
3001,B,3,1,8,22,1101101110100001110010100,1101101110100001110001100,1006,551,1,<lshift>,1
3001,B,3,1,8,23,0010110101010001110101011,0010110101010101010101011,1006,1117,1,<lshift>,1
3001,B,3,1,8,24,0100000101100100001111011,0100000111100100001111001,1006,1217,1,<lshift>,1
3001,B,3,1,8,25,1001010010110010100001101,1001010010111010100001001,1006,871,0,<lshift>,0
3001,B,3,1,8,26,0111111011000101000110010,1111111011000100000110010,1008,747,1,<lshift>,1
3001,B,3,1,8,27,0001000010111000110111010,0001000110011000110111010,1007,956,0,<rshift>,1
3001,B,3,1,8,28,0001110111100010001111100,0000110111110010001111100,1007,857,0,<rshift>,1
3001,B,3,1,8,29,1001000111110011001001100,1101000110110011001001100,1005,1096,0,<lshift>,0
3001,B,3,1,8,30,0110111100101000010011011,0110111100101001000011011,1006,858,1,<lshift>,1
3001,B,3,1,8,31,1001100001100000011101011,1001100001101000011100011,1006,774,1,<rshift>,0
3001,B,3,1,8,32,1110010010100010101100011,1110010010100010101101001,1006,813,1,<lshift>,1
3001,B,3,1,8,33,0000110101101010111010001,0000110101101010111000011,1007,1262,0,<lshift>,0
3001,B,3,1,8,34,0101011000100110100011110,0101011000000111100011110,1006,1103,1,<lshift>,1
3001,B,3,1,8,35,1010101010000110001101001,1000101010000110001101011,1006,580,0,<rshift>,1
3001,B,4,2,8,1,1111000000111110000101110,1110000000111110100101110,1070,621,0,<rshift>,1
3001,B,4,2,8,2,0100011001101011000110010,0100001001101011100110010,1004,726,1,<lshift>,1
3001,B,4,2,8,3,0110100001110110101001110,0110100000110111101001110,1005,715,1,<lshift>,1
3001,B,4,2,8,4,0101010011100000000011111,0110010011100000000011111,1005,1123,0,<lshift>,0
3001,B,4,2,8,5,0001100111101001100111000,1001100101101001100111000,1005,596,1,<lshift>,1
3001,B,4,2,8,6,0101110011000001001111001,0101111011000001001101001,1005,723,0,<rshift>,1
3001,B,4,2,8,7,0101101011000101011100100,0101101011001001011100100,1006,1140,0,<rshift>,1
3001,B,4,2,8,8,0001011011110100001011110,0001010011110100001011111,1006,721,1,<lshift>,1
3001,B,4,2,8,9,1001000100101011010111101,1001000100101010110111101,1005,850,0,<rshift>,1
3001,B,4,2,8,10,1110101101011010000101010,1110100101011010100101010,1005,614,1,<lshift>,1
3001,B,4,2,8,11,0100010111001011001110101,0000010111001011011110101,1005,1391,0,<rshift>,1
3001,B,4,2,8,12,0100111001111000100100101,0100011101111000100100101,1006,1045,0,<rshift>,1
3001,B,4,2,8,13,0000100011101110011011000,0000100011101110011001001,1006,771,1,<lshift>,1
3001,B,4,2,8,14,1011000101010001011101011,1011000101010001010111011,1006,713,1,<lshift>,1
3001,B,4,2,8,15,0000100111011111110000101,0000000111011111110000111,1006,883,0,<rshift>,1
3001,B,4,2,8,16,0101101101011100011000110,0101101101011100011100010,1005,686,1,<lshift>,1
3001,B,4,2,8,17,0011101101100010000001101,0011101101000010000001111,1007,791,1,<lshift>,1
3001,B,4,2,8,18,1101010010101100010110011,1101010110101100010100011,1006,1734,0,<rshift>,1
3001,B,4,2,8,19,0010011001111111101000001,0000011101111111101000001,1006,1338,1,<lshift>,1
3001,B,4,2,8,20,0011000001001010110111100,0011000001001011100111100,1005,652,0,<rshift>,1
3001,B,4,2,8,21,1110110100010011000100101,1110110100010001001100101,1007,972,0,<rshift>,1
3001,B,4,2,8,22,1110101110010110011000100,1110101110110010011000100,1006,807,0,<rshift>,1
3001,B,4,2,8,23,1100101110000001100000111,1110101110000001000000111,1006,912,0,<rshift>,1
3001,B,4,2,8,24,1010100101101010010101010,1010100101101000011101010,1006,1290,1,<lshift>,1
3001,B,4,2,8,25,0000010111111001100011010,0000010111011011100011010,1006,762,1,<lshift>,1
3001,B,4,2,8,26,0010001110100111101101010,0010001110100101101101011,1007,1442,0,<rshift>,1
3001,B,4,2,8,27,0001101001101001100001011,0100101001101001100001011,1004,1103,0,<rshift>,1
3001,B,4,2,8,28,0110000100101010001111100,0110000100101100001111100,1007,803,0,<lshift>,0
3001,B,4,2,8,29,1001110101110010000010111,1001110101110011000010110,1006,946,0,<rshift>,1
3001,B,4,2,8,30,0010110100101001110011011,0010110010101001110011011,1007,1034,1,<lshift>,1
3001,B,4,2,8,31,0111011101100110011100000,0101111101100110011100000,1007,1460,0,<rshift>,1
3001,B,4,2,8,32,1100110110011101000101000,1100100110011101000101001,1007,1882,0,<rshift>,1
3001,B,4,2,8,33,1100001011001101111100010,1100001110001101111100010,1005,1137,1,<lshift>,1
3001,B,4,2,8,34,0011000110001001010110111,0011000110101000010110111,1006,569,1,<lshift>,1
3001,B,4,2,8,35,1110101000101010101010000,1110101000001010101110000,1005,1196,1,<lshift>,1
3001,B,5,4,5,1,1001111100110101010010100,1001111000110101010110100,1007,760,0,<rshift>,1
3001,B,5,4,5,2,0100101001110110000111000,0101101001110110000101000,1005,1008,0,<rshift>,1
3001,B,5,4,5,3,1100110010100110000111101,1100011010100110000111101,1007,1758,1,<lshift>,1
3001,B,5,4,5,4,1100001010100100010110101,1100101010100000010110101,1007,635,0,<rshift>,1
3001,B,5,4,5,5,1110101101010101000010010,1110100101011101000010010,1006,922,1,<lshift>,1
3001,B,5,4,5,6,0011001101011001110100110,0011001101011100110100110,1007,699,1,<lshift>,1
3001,B,5,4,5,7,1111000011011010000010011,1101100011011010000010011,1006,1260,0,<rshift>,1
3001,B,5,4,5,8,0010001011111001111010001,0010101011111001011010001,1006,711,1,<lshift>,1
3001,B,5,4,5,9,0011001001011101011001101,0011001001011001011001111,1007,957,0,<rshift>,1
3001,B,5,4,5,10,1110011010001001110001100,1110011010001000111001100,1007,1016,1,<lshift>,1
3001,B,5,4,5,11,1010101110000010010110011,1100101110000010010110011,1006,751,0,<rshift>,1
3001,B,5,4,5,12,0000010100011011001111111,0000011100011011001111101,1006,783,0,<rshift>,1
3001,B,5,4,5,13,1011000101000010010110011,1011000101000010010011011,1005,1060,0,<rshift>,1
3001,B,5,4,5,14,0001111101010111111000000,0001111100011111111000000,1007,1330,1,<lshift>,1
3001,B,5,4,5,15,1001001010100110011101010,1001001010100010111101010,1006,702,0,<rshift>,1
3001,B,5,4,5,16,0010111001000101001100101,0010110001010101001100101,1006,794,0,<rshift>,1
3001,B,5,4,5,17,1011111101010100100000110,1011111100010101100000110,1007,752,0,<rshift>,1
3001,B,5,4,5,18,1001110101100010000011110,1001110101100000000111110,1006,1955,1,<lshift>,1
3001,B,5,4,5,19,1011010011111100000010001,1011010011111000000011001,1004,1286,0,<lshift>,0
3001,B,5,4,5,20,0010000100111110110110010,0010001100111010110110010,1006,869,0,<rshift>,1
3001,B,5,4,5,21,1001000011010111010110010,1001001010010111010110010,1006,846,0,<rshift>,1
3001,B,5,4,5,22,0010111001100100100011100,0110111001100000100011100,1005,1497,1,<lshift>,1
3001,B,5,4,5,23,0110101010000001011111000,0110101010000000011111010,1006,670,0,<rshift>,1
3001,B,5,4,5,24,0101101000001110011001111,0101101000001110001101111,1006,1083,1,<lshift>,1
3001,B,5,4,5,25,0100011001000010110110111,0100011000000110110110111,1007,1216,1,<rshift>,0
3001,B,5,4,5,26,1011110010001110001001011,1011110010001100001011011,1007,859,1,<lshift>,1
3001,B,5,4,5,27,1100001000100100011111001,1100001000100100111111000,1006,661,0,<lshift>,0
3001,B,5,4,5,28,0010000001100111001110111,0010010001100011001110111,1006,700,0,<lshift>,0
3001,B,5,4,5,29,1001100100111101100000001,1001100100110101100000011,1005,776,0,<rshift>,1
3001,B,5,4,5,30,0100111101000001001001101,0100011101010001001001101,1007,692,0,<rshift>,1
3001,B,5,4,5,31,1110000010001000010011111,1110100010001000010011101,1006,1060,0,<rshift>,1
3001,B,5,4,5,32,1010111100000100101010100,1010101100000100101010101,1006,1013,1,<lshift>,1
3001,B,5,4,5,33,0111100110100010010100011,0111100110100010011100010,1006,1290,0,<lshift>,0
3001,B,5,4,5,34,0110011100001100000110110,1110011100001100000110010,1005,1254,0,<rshift>,1
3001,B,5,4,5,35,1010111101100010011100000,1010110101100110011100000,1006,1201,1,<lshift>,1
3001,B,6,3,1,1,1111010001001010111000001,1111010011001000111000001,1006,669,1,<rshift>,0
3001,B,6,3,1,2,0011001010011010110000111,1011001010011010110000110,1006,793,1,<lshift>,1
3001,B,6,3,1,3,1110111110100000010100001,1100111110100000010100011,1006,704,1,<lshift>,1
3001,B,6,3,1,4,1111110011010000110001000,1111110011000000110001001,1006,670,1,<lshift>,1
3001,B,6,3,1,5,0100011110000100111001011,0100001110000100111011011,1007,523,1,<lshift>,1
3001,B,6,3,1,6,0010010110010110101111010,0010010110010010101111110,1006,656,1,<lshift>,1
3001,B,6,3,1,7,0001101111000100110110110,0001101111000100101110110,1007,855,1,<lshift>,1
3001,B,6,3,1,8,0111101101011000001100101,0111101101001001001100101,1006,886,1,<rshift>,0
3001,B,6,3,1,9,1001111001001100000101010,1001111000001100000101110,1005,1085,1,<lshift>,1
3001,B,6,3,1,10,1101110110001001000001010,0101110110001001000101010,1005,954,0,<rshift>,1
3001,B,6,3,1,11,0001000001111001101010101,0001000001111101100010101,1005,610,1,<lshift>,1
3001,B,6,3,1,12,0001000101101110111001110,0001001101101110110001110,1006,512,1,<lshift>,1
3001,B,6,3,1,13,0001101001101011010010010,1001101001101011010000010,1005,1070,0,<lshift>,0
3001,B,6,3,1,14,0101011001100001001110101,0101011001000001001111101,1006,1009,0,<rshift>,1
3001,B,6,3,1,15,0011010110000100111010111,0011010110010100111010101,1006,739,1,<rshift>,0
3001,B,6,3,1,16,0111001000010111100010110,0111001000010111100001110,1006,631,1,<rshift>,0
3001,B,6,3,1,17,1100111001011100000100001,1100111001011000010100001,1005,1094,0,<rshift>,1
3001,B,6,3,1,18,1001101111010010010100010,1001101111010010010000011,1006,462,1,<lshift>,1
3001,B,6,3,1,19,1000111000111001010101011,1000110001111001010101011,1006,1267,0,<rshift>,1
3001,B,6,3,1,20,0010111110010000110011011,0010111111010000110010011,1006,995,0,<rshift>,1
3001,B,6,3,1,21,0001001000111101110010111,0001001000011101110011111,1007,673,1,<lshift>,1
3001,B,6,3,1,22,1111011101000101000011001,1111011101000101010001001,1007,524,1,<lshift>,1
3001,B,6,3,1,23,1000111001001100000111111,0000111101001100000111111,1006,495,1,<lshift>,1
3001,B,6,3,1,24,1001100000101010101011100,1001100000100110101011100,1005,607,1,<lshift>,1
3001,B,6,3,1,25,1110001111001010010001001,1110001111001000010101001,1006,744,0,<rshift>,1
3001,B,6,3,1,26,0011011000111100101000110,0001011000111110101000110,1006,827,1,<rshift>,0
3001,B,6,3,1,27,1100100111110000000100111,1100101111110000000100101,1006,919,0,<lshift>,0
3001,B,6,3,1,28,1111010000000110110011110,1110011000000110110011110,1007,829,0,<rshift>,1
3001,B,6,3,1,29,0101000011011001010111001,0101000011011001010011011,1006,2227,0,<rshift>,1
3001,B,6,3,1,30,0011011100101010000101010,0010111100101010000101010,1006,1084,0,<rshift>,1
3001,B,6,3,1,31,1110100010000010000110111,1110100010000011000110110,1005,843,1,<lshift>,1
3001,B,6,3,1,32,1101010001101111000100100,1101110001101011000100100,1006,768,1,<lshift>,1
3001,B,6,3,1,33,1000100010101111011010100,1000100011101111011010000,1006,707,1,<lshift>,1
3001,B,6,3,1,34,1010101101001101001111000,1010101101010101001111000,1006,512,1,<lshift>,1
3001,B,6,3,1,35,0100101001001101100100011,0100100011001101100100011,1007,519,1,<lshift>,1
3001,B,7,3,6,1,0101001010111110001011010,0101001010110110011011010,1005,1058,1,<lshift>,1
3001,B,7,3,6,2,1000011010101000101111101,1001011010101000101111100,1005,969,1,<lshift>,1
3001,B,7,3,6,3,0110101011010001101010000,0110101001010101101010000,1006,1358,0,<rshift>,1
3001,B,7,3,6,4,0001100011101011001101011,0001110011100011001101011,1006,836,1,<lshift>,1
3001,B,7,3,6,5,0111010111000100100101011,0111010011001100100101011,1006,891,0,<lshift>,0
3001,B,7,3,6,6,1101101011001100000001010,1111100011001100000001010,1006,1004,1,<lshift>,1
3001,B,7,3,6,7,0001001110001010111110010,0001000110101010111110010,1006,1615,0,<rshift>,1
3001,B,7,3,6,8,1111100010001000110010010,1011100011001000110010010,1006,2069,1,<lshift>,1
312,A,10,2,4,1,0000101011011001111000001,1000101011011001011000001,1008,502,0,<lshift>,0
312,A,10,2,4,2,0011001000110001010101011,0011001000111000010101011,1008,773,0,<lshift>,0
312,A,10,2,4,3,0010010000111111010010110,0010010000111101110010110,1008,428,1,<rshift>,0
312,A,10,2,4,4,0100001000110010111111100,0110001000110010111011100,1008,736,1,<lshift>,1
312,A,10,2,4,5,0001010011001011001011001,0011010001001011001011001,1007,909,1,<lshift>,1
312,A,10,2,4,6,0111110000100110100010101,0111010000101110100010101,1008,1037,1,<rshift>,0
312,A,10,2,4,7,0011010000101101110101101,0011010000101111100101101,1007,393,0,<lshift>,0
312,A,10,2,4,8,1100111001110011010000000,1100111001110010010001000,1007,584,0,<rshift>,1
312,A,10,2,4,9,0101011000111101000110010,0001011000111101100110010,1008,394,1,<rshift>,0
312,A,10,2,4,10,1010001010100111100101110,1010101010100111100101100,1007,406,1,<rshift>,0
312,A,10,2,4,11,0011000001100101010111011,0011000011100101010011011,1008,305,0,<rshift>,1
312,A,10,2,4,12,0010100110011001101011101,0100100110011001101011101,1006,527,0,<rshift>,1
312,A,10,2,4,13,0101000001100100111101111,0101000000100110111101111,1007,676,0,<rshift>,1
312,A,10,2,4,14,1010001010100010110101101,1010001010101010100101101,1008,483,1,<rshift>,0
312,A,10,2,4,15,0111110110010100000010011,0101110110010110000010011,1007,521,0,<rshift>,1
312,A,10,2,4,16,1101010011100001001111010,1001011011100001001111010,1007,399,0,<rshift>,1
312,A,10,2,4,17,0101100100110001111100011,0101100100110101101100011,1007,1478,1,<rshift>,0
312,A,10,2,4,18,1010011111001001011011000,1010111111001001011010000,1008,455,0,<rshift>,1
312,A,10,2,4,19,1000100011010111100011100,1000100011010111110011000,1008,710,0,<rshift>,1
312,A,10,2,4,20,1010010101000011011011100,1010010101001011011001100,1007,685,0,<rshift>,1
312,A,10,2,4,21,0100001011101011000001110,0100000011101011000001111,1007,760,0,<rshift>,1
312,A,10,2,4,22,1100100101000110101010100,1100100101000110001010110,1007,563,1,<rshift>,0
312,A,10,2,4,23,1011000000101111101000001,1011000000101011101010001,1007,797,0,<rshift>,1
312,A,10,2,4,24,0100010011101000110001011,0100010011101000110100011,1007,1701,0,<rshift>,1
312,A,10,2,4,25,0000101000101011111101010,1000101000101011101101010,1008,473,0,<rshift>,1
312,A,10,2,4,26,0101011000111010101110100,0101011010111010101110000,1007,561,1,<rshift>,0
312,A,10,2,4,27,1110010011001110111000001,1110011010001110111000001,1007,662,1,<lshift>,1
312,A,10,2,4,28,0010010010001001101101011,0010010010101001101101010,1007,582,0,<rshift>,1
312,A,10,2,4,29,1011010001110110001000111,1011110001110110000000111,1007,545,1,<rshift>,0
